"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NZL","SOCSUPPORT","PRY","PC","A","2019",92.5865054130554,
"NZL","SOCSUPPORT","TRY","PC","A","2010",95.0117111206055,
"NZL","SOCSUPPORT","TRY","PC","A","2011",95.0117111206055,
"NZL","SOCSUPPORT","TRY","PC","A","2012",95.0117111206055,
"NZL","SOCSUPPORT","TRY","PC","A","2013",95.0117111206055,
"NZL","SOCSUPPORT","TRY","PC","A","2014",95.0117111206055,
"NZL","SOCSUPPORT","TRY","PC","A","2015",95.0117111206055,
"NZL","SOCSUPPORT","TRY","PC","A","2016",95.0117111206055,
"NZL","SOCSUPPORT","TRY","PC","A","2017",95.0117111206055,
"NZL","SOCSUPPORT","TRY","PC","A","2018",95.0117111206055,
"NZL","SOCSUPPORT","TRY","PC","A","2019",95.0117111206055,
"NZL","SOCSUPPORT","TRY","PC","A","2020",95.0117111206055,
"NZL","SOCSUPPORT","TRY","PC","A","2021",95.0117111206055,
"NZL","SOCSUPPORT","TRY","PC","A","2022",95.0117111206055,
"NZL","SOCSUPPORT","SRY","PC","A","2010",95.5097675323486,
"NZL","SOCSUPPORT","SRY","PC","A","2011",95.5097675323486,
"NZL","SOCSUPPORT","SRY","PC","A","2012",95.5097675323486,
"NZL","SOCSUPPORT","SRY","PC","A","2013",95.5097675323486,
"NZL","SOCSUPPORT","SRY","PC","A","2014",95.5097675323486,
"NZL","SOCSUPPORT","SRY","PC","A","2015",95.5097675323486,
"NZL","SOCSUPPORT","SRY","PC","A","2016",95.5097675323486,
"NZL","SOCSUPPORT","SRY","PC","A","2017",95.5097675323486,
"NZL","SOCSUPPORT","SRY","PC","A","2018",95.5097675323486,
"NZL","SOCSUPPORT","SRY","PC","A","2019",95.5097675323486,
"NZL","SOCSUPPORT","SRY","PC","A","2020",95.5097675323486,
"NZL","SOCSUPPORT","SRY","PC","A","2021",95.5097675323486,
"NZL","SOCSUPPORT","SRY","PC","A","2022",95.5097675323486,
"NZL","SOCSUPPORT","MIDDLE_AGED","PC","A","2010",94.0758407115936,
"NZL","SOCSUPPORT","MIDDLE_AGED","PC","A","2011",94.0758407115936,
"NZL","SOCSUPPORT","MIDDLE_AGED","PC","A","2012",94.0758407115936,
"NZL","SOCSUPPORT","MIDDLE_AGED","PC","A","2013",94.0758407115936,
"NZL","SOCSUPPORT","MIDDLE_AGED","PC","A","2014",94.0758407115936,
"NZL","SOCSUPPORT","MIDDLE_AGED","PC","A","2015",94.0758407115936,
"NZL","SOCSUPPORT","MIDDLE_AGED","PC","A","2016",94.0758407115936,
"NZL","SOCSUPPORT","MIDDLE_AGED","PC","A","2017",94.0758407115936,
"NZL","SOCSUPPORT","MIDDLE_AGED","PC","A","2018",94.0758407115936,
"NZL","SOCSUPPORT","MIDDLE_AGED","PC","A","2019",94.0758407115936,
"NZL","SOCSUPPORT","MIDDLE_AGED","PC","A","2020",94.0758407115936,
"NZL","SOCSUPPORT","MIDDLE_AGED","PC","A","2021",94.0758407115936,
"NZL","SOCSUPPORT","MIDDLE_AGED","PC","A","2022",94.0758407115936,
"NZL","SOCSUPPORT","OLD","PC","A","2010",94.6742236614227,
"NZL","SOCSUPPORT","OLD","PC","A","2011",94.6742236614227,
"NZL","SOCSUPPORT","OLD","PC","A","2012",94.6742236614227,
"NZL","SOCSUPPORT","OLD","PC","A","2013",94.6742236614227,
"NZL","SOCSUPPORT","OLD","PC","A","2014",94.6742236614227,
"NZL","SOCSUPPORT","OLD","PC","A","2015",94.6742236614227,
"NZL","SOCSUPPORT","OLD","PC","A","2016",94.6742236614227,
"NZL","SOCSUPPORT","OLD","PC","A","2017",94.6742236614227,
"NZL","SOCSUPPORT","OLD","PC","A","2018",94.6742236614227,
"NZL","SOCSUPPORT","OLD","PC","A","2019",94.6742236614227,
"NZL","SOCSUPPORT","OLD","PC","A","2020",94.6742236614227,
"NZL","SOCSUPPORT","OLD","PC","A","2021",94.6742236614227,
"NZL","SOCSUPPORT","OLD","PC","A","2022",94.6742236614227,
"NZL","SOCSUPPORT","YOUNG","PC","A","2010",96.7591762542725,
"NZL","SOCSUPPORT","YOUNG","PC","A","2011",96.7591762542725,
"NZL","SOCSUPPORT","YOUNG","PC","A","2012",96.7591762542725,
"NZL","SOCSUPPORT","YOUNG","PC","A","2016",96.7591762542725,
"NZL","SOCSUPPORT","YOUNG","PC","A","2017",96.7591762542725,
"NZL","SOCSUPPORT","YOUNG","PC","A","2019",96.7591762542725,
"NZL","SOCSUPPORT","YOUNG","PC","A","2020",96.7591762542725,
"NZL","SOCSUPPORT","YOUNG","PC","A","2021",96.7591762542725,
"NZL","SOCSUPPORT","YOUNG","PC","A","2022",96.7591762542725,
"NOR","SOCSUPPORT","PRY","PC","A","2012",92.0510292053223,
"NOR","SOCSUPPORT","PRY","PC","A","2014",92.0510292053223,
"NOR","SOCSUPPORT","PRY","PC","A","2015",92.0510292053223,
"NOR","SOCSUPPORT","PRY","PC","A","2016",92.0510292053223,
"NOR","SOCSUPPORT","PRY","PC","A","2017",92.0510292053223,
"NOR","SOCSUPPORT","PRY","PC","A","2018",92.0510292053223,
"NOR","SOCSUPPORT","PRY","PC","A","2020",92.0510292053223,
"NOR","SOCSUPPORT","TRY","PC","A","2012",96.0470378398895,
"NOR","SOCSUPPORT","TRY","PC","A","2014",96.0470378398895,
"NOR","SOCSUPPORT","TRY","PC","A","2015",96.0470378398895,
"NOR","SOCSUPPORT","TRY","PC","A","2016",96.0470378398895,
"NOR","SOCSUPPORT","TRY","PC","A","2017",96.0470378398895,
"NOR","SOCSUPPORT","TRY","PC","A","2018",96.0470378398895,
"NOR","SOCSUPPORT","TRY","PC","A","2019",96.0470378398895,
"NOR","SOCSUPPORT","TRY","PC","A","2020",96.0470378398895,
"NOR","SOCSUPPORT","TRY","PC","A","2021",96.0470378398895,
"NOR","SOCSUPPORT","TRY","PC","A","2022",96.0470378398895,
"NOR","SOCSUPPORT","SRY","PC","A","2012",94.4904804229736,
"NOR","SOCSUPPORT","SRY","PC","A","2014",94.4904804229736,
"NOR","SOCSUPPORT","SRY","PC","A","2015",94.4904804229736,
"NOR","SOCSUPPORT","SRY","PC","A","2016",94.4904804229736,
"NOR","SOCSUPPORT","SRY","PC","A","2017",94.4904804229736,
"NOR","SOCSUPPORT","SRY","PC","A","2018",94.4904804229736,
"NOR","SOCSUPPORT","SRY","PC","A","2019",94.4904804229736,
"NOR","SOCSUPPORT","SRY","PC","A","2020",94.4904804229736,
"NOR","SOCSUPPORT","SRY","PC","A","2021",94.4904804229736,
"NOR","SOCSUPPORT","SRY","PC","A","2022",94.4904804229736,
"NOR","SOCSUPPORT","MIDDLE_AGED","PC","A","2012",95.4121053218842,
"NOR","SOCSUPPORT","MIDDLE_AGED","PC","A","2014",95.4121053218842,
"NOR","SOCSUPPORT","MIDDLE_AGED","PC","A","2015",95.4121053218842,
"NOR","SOCSUPPORT","MIDDLE_AGED","PC","A","2016",95.4121053218842,
"NOR","SOCSUPPORT","MIDDLE_AGED","PC","A","2017",95.4121053218842,
"NOR","SOCSUPPORT","MIDDLE_AGED","PC","A","2018",95.4121053218842,
"NOR","SOCSUPPORT","MIDDLE_AGED","PC","A","2019",95.4121053218842,
"NOR","SOCSUPPORT","MIDDLE_AGED","PC","A","2020",95.4121053218842,
"NOR","SOCSUPPORT","MIDDLE_AGED","PC","A","2021",95.4121053218842,
"NOR","SOCSUPPORT","MIDDLE_AGED","PC","A","2022",95.4121053218842,
"NOR","SOCSUPPORT","OLD","PC","A","2012",91.6303515434265,
"NOR","SOCSUPPORT","OLD","PC","A","2014",91.6303515434265,
"NOR","SOCSUPPORT","OLD","PC","A","2015",91.6303515434265,
"NOR","SOCSUPPORT","OLD","PC","A","2016",91.6303515434265,
"NOR","SOCSUPPORT","OLD","PC","A","2017",91.6303515434265,
"NOR","SOCSUPPORT","OLD","PC","A","2018",91.6303515434265,
"NOR","SOCSUPPORT","OLD","PC","A","2019",91.6303515434265,
"NOR","SOCSUPPORT","OLD","PC","A","2020",91.6303515434265,
"NOR","SOCSUPPORT","OLD","PC","A","2021",91.6303515434265,
"NOR","SOCSUPPORT","OLD","PC","A","2022",91.6303515434265,
"NOR","SOCSUPPORT","YOUNG","PC","A","2012",97.4988162517548,
"NOR","SOCSUPPORT","YOUNG","PC","A","2014",97.4988162517548,
"NOR","SOCSUPPORT","YOUNG","PC","A","2015",97.4988162517548,
"NOR","SOCSUPPORT","YOUNG","PC","A","2016",97.4988162517548,
"NOR","SOCSUPPORT","YOUNG","PC","A","2017",97.4988162517548,
"NOR","SOCSUPPORT","YOUNG","PC","A","2019",97.4988162517548,
"NOR","SOCSUPPORT","YOUNG","PC","A","2020",97.4988162517548,
"NOR","SOCSUPPORT","YOUNG","PC","A","2021",97.4988162517548,
"NOR","SOCSUPPORT","YOUNG","PC","A","2022",97.4988162517548,
"POL","SOCSUPPORT","PRY","PC","A","2010",86.8002355098724,
"POL","SOCSUPPORT","PRY","PC","A","2011",86.8002355098724,
"POL","SOCSUPPORT","PRY","PC","A","2012",86.8002355098724,
"POL","SOCSUPPORT","PRY","PC","A","2013",86.8002355098724,
"POL","SOCSUPPORT","PRY","PC","A","2014",86.8002355098724,
"POL","SOCSUPPORT","PRY","PC","A","2015",86.8002355098724,
"POL","SOCSUPPORT","PRY","PC","A","2016",86.8002355098724,
"POL","SOCSUPPORT","TRY","PC","A","2010",92.6619231700897,
"POL","SOCSUPPORT","TRY","PC","A","2011",92.6619231700897,
"POL","SOCSUPPORT","TRY","PC","A","2012",92.6619231700897,
"POL","SOCSUPPORT","TRY","PC","A","2013",92.6619231700897,
"POL","SOCSUPPORT","TRY","PC","A","2014",92.6619231700897,
"POL","SOCSUPPORT","TRY","PC","A","2015",92.6619231700897,
"POL","SOCSUPPORT","TRY","PC","A","2016",92.6619231700897,
"POL","SOCSUPPORT","TRY","PC","A","2017",92.6619231700897,
"POL","SOCSUPPORT","TRY","PC","A","2018",92.6619231700897,
"POL","SOCSUPPORT","TRY","PC","A","2019",92.6619231700897,
"POL","SOCSUPPORT","TRY","PC","A","2020",92.6619231700897,
"POL","SOCSUPPORT","TRY","PC","A","2021",92.6619231700897,
"POL","SOCSUPPORT","TRY","PC","A","2022",92.6619231700897,
"POL","SOCSUPPORT","SRY","PC","A","2010",88.5448217391968,
"POL","SOCSUPPORT","SRY","PC","A","2011",88.5448217391968,
"POL","SOCSUPPORT","SRY","PC","A","2012",88.5448217391968,
"POL","SOCSUPPORT","SRY","PC","A","2013",88.5448217391968,
"POL","SOCSUPPORT","SRY","PC","A","2014",88.5448217391968,
"POL","SOCSUPPORT","SRY","PC","A","2015",88.5448217391968,
"POL","SOCSUPPORT","SRY","PC","A","2016",88.5448217391968,
"POL","SOCSUPPORT","SRY","PC","A","2017",88.5448217391968,
"POL","SOCSUPPORT","SRY","PC","A","2018",88.5448217391968,
"POL","SOCSUPPORT","SRY","PC","A","2019",88.5448217391968,
"POL","SOCSUPPORT","SRY","PC","A","2020",88.5448217391968,
"POL","SOCSUPPORT","SRY","PC","A","2021",88.5448217391968,
"POL","SOCSUPPORT","SRY","PC","A","2022",88.5448217391968,
"POL","SOCSUPPORT","MIDDLE_AGED","PC","A","2010",88.5233938694,
"POL","SOCSUPPORT","MIDDLE_AGED","PC","A","2011",88.5233938694,
"POL","SOCSUPPORT","MIDDLE_AGED","PC","A","2012",88.5233938694,
"POL","SOCSUPPORT","MIDDLE_AGED","PC","A","2013",88.5233938694,
"POL","SOCSUPPORT","MIDDLE_AGED","PC","A","2014",88.5233938694,
"POL","SOCSUPPORT","MIDDLE_AGED","PC","A","2015",88.5233938694,
"POL","SOCSUPPORT","MIDDLE_AGED","PC","A","2016",88.5233938694,
"POL","SOCSUPPORT","MIDDLE_AGED","PC","A","2017",88.5233938694,
"POL","SOCSUPPORT","MIDDLE_AGED","PC","A","2018",88.5233938694,
"POL","SOCSUPPORT","MIDDLE_AGED","PC","A","2019",88.5233938694,
"POL","SOCSUPPORT","MIDDLE_AGED","PC","A","2020",88.5233938694,
"POL","SOCSUPPORT","MIDDLE_AGED","PC","A","2021",88.5233938694,
"POL","SOCSUPPORT","MIDDLE_AGED","PC","A","2022",88.5233938694,
"POL","SOCSUPPORT","OLD","PC","A","2010",85.8584702014923,
"POL","SOCSUPPORT","OLD","PC","A","2011",85.8584702014923,
"POL","SOCSUPPORT","OLD","PC","A","2012",85.8584702014923,
"POL","SOCSUPPORT","OLD","PC","A","2013",85.8584702014923,
"POL","SOCSUPPORT","OLD","PC","A","2014",85.8584702014923,
"POL","SOCSUPPORT","OLD","PC","A","2015",85.8584702014923,
"POL","SOCSUPPORT","OLD","PC","A","2016",85.8584702014923,
"POL","SOCSUPPORT","OLD","PC","A","2017",85.8584702014923,
"POL","SOCSUPPORT","OLD","PC","A","2018",85.8584702014923,
"POL","SOCSUPPORT","OLD","PC","A","2019",85.8584702014923,
"POL","SOCSUPPORT","OLD","PC","A","2020",85.8584702014923,
"POL","SOCSUPPORT","OLD","PC","A","2021",85.8584702014923,
"POL","SOCSUPPORT","OLD","PC","A","2022",85.8584702014923,
"POL","SOCSUPPORT","YOUNG","PC","A","2010",93.2297885417938,
"POL","SOCSUPPORT","YOUNG","PC","A","2011",93.2297885417938,
"POL","SOCSUPPORT","YOUNG","PC","A","2012",93.2297885417938,
"POL","SOCSUPPORT","YOUNG","PC","A","2013",93.2297885417938,
"POL","SOCSUPPORT","YOUNG","PC","A","2014",93.2297885417938,
"POL","SOCSUPPORT","YOUNG","PC","A","2015",93.2297885417938,
"POL","SOCSUPPORT","YOUNG","PC","A","2016",93.2297885417938,
"POL","SOCSUPPORT","YOUNG","PC","A","2017",93.2297885417938,
"POL","SOCSUPPORT","YOUNG","PC","A","2018",93.2297885417938,
"POL","SOCSUPPORT","YOUNG","PC","A","2019",93.2297885417938,
"POL","SOCSUPPORT","YOUNG","PC","A","2020",93.2297885417938,
"POL","SOCSUPPORT","YOUNG","PC","A","2021",93.2297885417938,
"POL","SOCSUPPORT","YOUNG","PC","A","2022",93.2297885417938,
"PRT","SOCSUPPORT","PRY","PC","A","2010",79.8761606216431,
"PRT","SOCSUPPORT","PRY","PC","A","2011",79.8761606216431,
"PRT","SOCSUPPORT","PRY","PC","A","2012",79.8761606216431,
"PRT","SOCSUPPORT","PRY","PC","A","2013",79.8761606216431,
"PRT","SOCSUPPORT","PRY","PC","A","2014",79.8761606216431,
"PRT","SOCSUPPORT","PRY","PC","A","2015",79.8761606216431,
"PRT","SOCSUPPORT","PRY","PC","A","2016",79.8761606216431,
"PRT","SOCSUPPORT","PRY","PC","A","2017",79.8761606216431,
"PRT","SOCSUPPORT","PRY","PC","A","2018",79.8761606216431,
"PRT","SOCSUPPORT","PRY","PC","A","2019",79.8761606216431,
"PRT","SOCSUPPORT","PRY","PC","A","2020",79.8761606216431,
"PRT","SOCSUPPORT","PRY","PC","A","2021",79.8761606216431,
"PRT","SOCSUPPORT","PRY","PC","A","2022",79.8761606216431,
"PRT","SOCSUPPORT","TRY","PC","A","2010",93.5087382793426,
"PRT","SOCSUPPORT","TRY","PC","A","2011",93.5087382793426,
"PRT","SOCSUPPORT","TRY","PC","A","2012",93.5087382793426,
"PRT","SOCSUPPORT","TRY","PC","A","2013",93.5087382793426,
"PRT","SOCSUPPORT","TRY","PC","A","2014",93.5087382793426,
"PRT","SOCSUPPORT","TRY","PC","A","2015",93.5087382793426,
"PRT","SOCSUPPORT","TRY","PC","A","2016",93.5087382793426,
"PRT","SOCSUPPORT","TRY","PC","A","2017",93.5087382793426,
"PRT","SOCSUPPORT","TRY","PC","A","2018",93.5087382793426,
"PRT","SOCSUPPORT","TRY","PC","A","2019",93.5087382793426,
"PRT","SOCSUPPORT","TRY","PC","A","2020",93.5087382793426,
"PRT","SOCSUPPORT","TRY","PC","A","2021",93.5087382793426,
"PRT","SOCSUPPORT","TRY","PC","A","2022",93.5087382793426,
"PRT","SOCSUPPORT","SRY","PC","A","2010",89.8346304893494,
"PRT","SOCSUPPORT","SRY","PC","A","2011",89.8346304893494,
"PRT","SOCSUPPORT","SRY","PC","A","2012",89.8346304893494,
"PRT","SOCSUPPORT","SRY","PC","A","2013",89.8346304893494,
"PRT","SOCSUPPORT","SRY","PC","A","2014",89.8346304893494,
"PRT","SOCSUPPORT","SRY","PC","A","2015",89.8346304893494,
"PRT","SOCSUPPORT","SRY","PC","A","2016",89.8346304893494,
"PRT","SOCSUPPORT","SRY","PC","A","2017",89.8346304893494,
"PRT","SOCSUPPORT","SRY","PC","A","2018",89.8346304893494,
"PRT","SOCSUPPORT","SRY","PC","A","2019",89.8346304893494,
"PRT","SOCSUPPORT","SRY","PC","A","2020",89.8346304893494,
"PRT","SOCSUPPORT","SRY","PC","A","2021",89.8346304893494,
"PRT","SOCSUPPORT","SRY","PC","A","2022",89.8346304893494,
"PRT","SOCSUPPORT","MIDDLE_AGED","PC","A","2010",87.2859537601471,
"PRT","SOCSUPPORT","MIDDLE_AGED","PC","A","2011",87.2859537601471,
"PRT","SOCSUPPORT","MIDDLE_AGED","PC","A","2012",87.2859537601471,
"PRT","SOCSUPPORT","MIDDLE_AGED","PC","A","2013",87.2859537601471,
"PRT","SOCSUPPORT","MIDDLE_AGED","PC","A","2014",87.2859537601471,
"PRT","SOCSUPPORT","MIDDLE_AGED","PC","A","2015",87.2859537601471,
"PRT","SOCSUPPORT","MIDDLE_AGED","PC","A","2016",87.2859537601471,
"PRT","SOCSUPPORT","MIDDLE_AGED","PC","A","2017",87.2859537601471,
"PRT","SOCSUPPORT","MIDDLE_AGED","PC","A","2018",87.2859537601471,
"PRT","SOCSUPPORT","MIDDLE_AGED","PC","A","2019",87.2859537601471,
"PRT","SOCSUPPORT","MIDDLE_AGED","PC","A","2020",87.2859537601471,
"PRT","SOCSUPPORT","MIDDLE_AGED","PC","A","2021",87.2859537601471,
"PRT","SOCSUPPORT","MIDDLE_AGED","PC","A","2022",87.2859537601471,
"PRT","SOCSUPPORT","OLD","PC","A","2010",81.9127321243286,
"PRT","SOCSUPPORT","OLD","PC","A","2011",81.9127321243286,
"PRT","SOCSUPPORT","OLD","PC","A","2012",81.9127321243286,
"PRT","SOCSUPPORT","OLD","PC","A","2013",81.9127321243286,
"PRT","SOCSUPPORT","OLD","PC","A","2014",81.9127321243286,
"PRT","SOCSUPPORT","OLD","PC","A","2015",81.9127321243286,
"PRT","SOCSUPPORT","OLD","PC","A","2016",81.9127321243286,
"PRT","SOCSUPPORT","OLD","PC","A","2017",81.9127321243286,
"PRT","SOCSUPPORT","OLD","PC","A","2018",81.9127321243286,
"PRT","SOCSUPPORT","OLD","PC","A","2019",81.9127321243286,
"PRT","SOCSUPPORT","OLD","PC","A","2020",81.9127321243286,
"PRT","SOCSUPPORT","OLD","PC","A","2021",81.9127321243286,
"PRT","SOCSUPPORT","OLD","PC","A","2022",81.9127321243286,
"PRT","SOCSUPPORT","YOUNG","PC","A","2010",95.5125629901886,
"PRT","SOCSUPPORT","YOUNG","PC","A","2011",95.5125629901886,
"PRT","SOCSUPPORT","YOUNG","PC","A","2012",95.5125629901886,
"PRT","SOCSUPPORT","YOUNG","PC","A","2013",95.5125629901886,
"PRT","SOCSUPPORT","YOUNG","PC","A","2014",95.5125629901886,
"PRT","SOCSUPPORT","YOUNG","PC","A","2015",95.5125629901886,
"PRT","SOCSUPPORT","YOUNG","PC","A","2016",95.5125629901886,
"PRT","SOCSUPPORT","YOUNG","PC","A","2017",95.5125629901886,
"PRT","SOCSUPPORT","YOUNG","PC","A","2018",95.5125629901886,
"PRT","SOCSUPPORT","YOUNG","PC","A","2019",95.5125629901886,
"PRT","SOCSUPPORT","YOUNG","PC","A","2020",95.5125629901886,
"PRT","SOCSUPPORT","YOUNG","PC","A","2021",95.5125629901886,
"PRT","SOCSUPPORT","YOUNG","PC","A","2022",95.5125629901886,
"SVK","SOCSUPPORT","PRY","PC","A","2010",85.7740163803101,
"SVK","SOCSUPPORT","PRY","PC","A","2011",85.7740163803101,
"SVK","SOCSUPPORT","PRY","PC","A","2012",85.7740163803101,
"SVK","SOCSUPPORT","PRY","PC","A","2014",85.7740163803101,
"SVK","SOCSUPPORT","PRY","PC","A","2017",85.7740163803101,
"SVK","SOCSUPPORT","PRY","PC","A","2018",85.7740163803101,
"SVK","SOCSUPPORT","PRY","PC","A","2019",85.7740163803101,
"SVK","SOCSUPPORT","TRY","PC","A","2010",93.6664283275604,
"SVK","SOCSUPPORT","TRY","PC","A","2011",93.6664283275604,
"SVK","SOCSUPPORT","TRY","PC","A","2012",93.6664283275604,
"SVK","SOCSUPPORT","TRY","PC","A","2013",93.6664283275604,
"SVK","SOCSUPPORT","TRY","PC","A","2014",93.6664283275604,
"SVK","SOCSUPPORT","TRY","PC","A","2015",93.6664283275604,
"SVK","SOCSUPPORT","TRY","PC","A","2016",93.6664283275604,
"SVK","SOCSUPPORT","TRY","PC","A","2017",93.6664283275604,
"SVK","SOCSUPPORT","TRY","PC","A","2018",93.6664283275604,
"SVK","SOCSUPPORT","TRY","PC","A","2019",93.6664283275604,
"SVK","SOCSUPPORT","TRY","PC","A","2020",93.6664283275604,
"SVK","SOCSUPPORT","TRY","PC","A","2021",93.6664283275604,
"SVK","SOCSUPPORT","SRY","PC","A","2010",90.932023525238,
"SVK","SOCSUPPORT","SRY","PC","A","2011",90.932023525238,
"SVK","SOCSUPPORT","SRY","PC","A","2012",90.932023525238,
"SVK","SOCSUPPORT","SRY","PC","A","2013",90.932023525238,
"SVK","SOCSUPPORT","SRY","PC","A","2014",90.932023525238,
"SVK","SOCSUPPORT","SRY","PC","A","2015",90.932023525238,
"SVK","SOCSUPPORT","SRY","PC","A","2016",90.932023525238,
"SVK","SOCSUPPORT","SRY","PC","A","2017",90.932023525238,
"SVK","SOCSUPPORT","SRY","PC","A","2018",90.932023525238,
"SVK","SOCSUPPORT","SRY","PC","A","2019",90.932023525238,
"SVK","SOCSUPPORT","SRY","PC","A","2020",90.932023525238,
"SVK","SOCSUPPORT","SRY","PC","A","2021",90.932023525238,
"SVK","SOCSUPPORT","MIDDLE_AGED","PC","A","2010",90.863049030304,
"SVK","SOCSUPPORT","MIDDLE_AGED","PC","A","2011",90.863049030304,
"SVK","SOCSUPPORT","MIDDLE_AGED","PC","A","2012",90.863049030304,
"SVK","SOCSUPPORT","MIDDLE_AGED","PC","A","2013",90.863049030304,
"SVK","SOCSUPPORT","MIDDLE_AGED","PC","A","2014",90.863049030304,
"SVK","SOCSUPPORT","MIDDLE_AGED","PC","A","2015",90.863049030304,
"SVK","SOCSUPPORT","MIDDLE_AGED","PC","A","2016",90.863049030304,
"SVK","SOCSUPPORT","MIDDLE_AGED","PC","A","2017",90.863049030304,
"SVK","SOCSUPPORT","MIDDLE_AGED","PC","A","2018",90.863049030304,
"SVK","SOCSUPPORT","MIDDLE_AGED","PC","A","2019",90.863049030304,
"SVK","SOCSUPPORT","MIDDLE_AGED","PC","A","2020",90.863049030304,
"SVK","SOCSUPPORT","MIDDLE_AGED","PC","A","2021",90.863049030304,
"SVK","SOCSUPPORT","OLD","PC","A","2010",88.7644529342651,
"SVK","SOCSUPPORT","OLD","PC","A","2011",88.7644529342651,
"SVK","SOCSUPPORT","OLD","PC","A","2012",88.7644529342651,
"SVK","SOCSUPPORT","OLD","PC","A","2013",88.7644529342651,
"SVK","SOCSUPPORT","OLD","PC","A","2014",88.7644529342651,
"SVK","SOCSUPPORT","OLD","PC","A","2015",88.7644529342651,
"SVK","SOCSUPPORT","OLD","PC","A","2016",88.7644529342651,
"SVK","SOCSUPPORT","OLD","PC","A","2017",88.7644529342651,
"SVK","SOCSUPPORT","OLD","PC","A","2018",88.7644529342651,
"SVK","SOCSUPPORT","OLD","PC","A","2019",88.7644529342651,
"SVK","SOCSUPPORT","OLD","PC","A","2020",88.7644529342651,
"SVK","SOCSUPPORT","OLD","PC","A","2021",88.7644529342651,
"SVK","SOCSUPPORT","YOUNG","PC","A","2010",94.3012893199921,
"SVK","SOCSUPPORT","YOUNG","PC","A","2011",94.3012893199921,
"SVK","SOCSUPPORT","YOUNG","PC","A","2012",94.3012893199921,
"SVK","SOCSUPPORT","YOUNG","PC","A","2013",94.3012893199921,
"SVK","SOCSUPPORT","YOUNG","PC","A","2014",94.3012893199921,
"SVK","SOCSUPPORT","YOUNG","PC","A","2015",94.3012893199921,
"SVK","SOCSUPPORT","YOUNG","PC","A","2016",94.3012893199921,
"SVK","SOCSUPPORT","YOUNG","PC","A","2017",94.3012893199921,
"SVK","SOCSUPPORT","YOUNG","PC","A","2018",94.3012893199921,
"SVK","SOCSUPPORT","YOUNG","PC","A","2019",94.3012893199921,
"SVK","SOCSUPPORT","YOUNG","PC","A","2020",94.3012893199921,
"SVK","SOCSUPPORT","YOUNG","PC","A","2021",94.3012893199921,
"ESP","SOCSUPPORT","PRY","PC","A","2010",88.9788031578064,
"ESP","SOCSUPPORT","PRY","PC","A","2011",88.9788031578064,
"ESP","SOCSUPPORT","PRY","PC","A","2012",88.9788031578064,
"ESP","SOCSUPPORT","PRY","PC","A","2013",88.9788031578064,
"ESP","SOCSUPPORT","PRY","PC","A","2014",88.9788031578064,
"ESP","SOCSUPPORT","PRY","PC","A","2015",88.9788031578064,
"ESP","SOCSUPPORT","PRY","PC","A","2016",88.9788031578064,
"ESP","SOCSUPPORT","PRY","PC","A","2017",88.9788031578064,
"ESP","SOCSUPPORT","PRY","PC","A","2018",88.9788031578064,
"ESP","SOCSUPPORT","TRY","PC","A","2010",94.1451668739319,
"ESP","SOCSUPPORT","TRY","PC","A","2016",94.1451668739319,
"ESP","SOCSUPPORT","TRY","PC","A","2018",94.1451668739319,
"ESP","SOCSUPPORT","TRY","PC","A","2019",94.1451668739319,
"ESP","SOCSUPPORT","TRY","PC","A","2020",94.1451668739319,
"ESP","SOCSUPPORT","TRY","PC","A","2021",94.1451668739319,
"ESP","SOCSUPPORT","SRY","PC","A","2010",94.3269491195679,
"ESP","SOCSUPPORT","SRY","PC","A","2011",94.3269491195679,
"ESP","SOCSUPPORT","SRY","PC","A","2012",94.3269491195679,
"ESP","SOCSUPPORT","SRY","PC","A","2013",94.3269491195679,
"ESP","SOCSUPPORT","SRY","PC","A","2014",94.3269491195679,
"ESP","SOCSUPPORT","SRY","PC","A","2015",94.3269491195679,
"ESP","SOCSUPPORT","SRY","PC","A","2016",94.3269491195679,
"ESP","SOCSUPPORT","SRY","PC","A","2017",94.3269491195679,
"ESP","SOCSUPPORT","SRY","PC","A","2018",94.3269491195679,
"ESP","SOCSUPPORT","SRY","PC","A","2019",94.3269491195679,
"ESP","SOCSUPPORT","SRY","PC","A","2020",94.3269491195679,
"ESP","SOCSUPPORT","SRY","PC","A","2021",94.3269491195679,
"ESP","SOCSUPPORT","MIDDLE_AGED","PC","A","2010",92.8803622722626,
"ESP","SOCSUPPORT","MIDDLE_AGED","PC","A","2011",92.8803622722626,
"ESP","SOCSUPPORT","MIDDLE_AGED","PC","A","2012",92.8803622722626,
"ESP","SOCSUPPORT","MIDDLE_AGED","PC","A","2013",92.8803622722626,
"ESP","SOCSUPPORT","MIDDLE_AGED","PC","A","2014",92.8803622722626,
"ESP","SOCSUPPORT","MIDDLE_AGED","PC","A","2015",92.8803622722626,
"ESP","SOCSUPPORT","MIDDLE_AGED","PC","A","2016",92.8803622722626,
"ESP","SOCSUPPORT","MIDDLE_AGED","PC","A","2017",92.8803622722626,
"ESP","SOCSUPPORT","MIDDLE_AGED","PC","A","2018",92.8803622722626,
